environment_id,environment_key,dataset_id,perturbation_label,n_reference_groups,left_reference_groups,right_reference_groups,split_half_cosine,gene_count,split_seed,reproducibility_unit,used_in_ptl_features,raw_cell_expression_split
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,IK,17,8,9,0.6086458880467288,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,INTS13,4,2,2,0.2653818581574563,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,INTS14,9,4,5,0.5517498961987078,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,KRT17,29,14,15,0.09969845447551341,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,LAMTOR1,7,3,4,0.4311231563750424,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,LMO2,2,1,1,0.09397155075400418,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,LTBP3,2,1,1,-0.011962867351201773,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,MRPL35,56,28,28,0.76547499600038,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,MRPL36,56,28,28,0.8107755342460865,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,MRPL38,2,1,1,0.14195457246470333,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,MRPS21,4,2,2,-0.018384588236364963,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,MRPS6,2,1,1,0.008955584171566285,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,MVK,13,6,7,0.5006592040923818,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,MYBL2,53,26,27,0.5216054331657755,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,NBPF12,56,28,28,0.6144255746768713,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,NDUFA3,2,1,1,0.1423261615528116,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,PARS2,3,1,2,0.08024098455761867,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,PCBP2,6,3,3,0.05012361346154138,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,PMF1,4,2,2,0.4339448138705878,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,POGLUT3,50,25,25,0.7055351793577368,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,PPP1R37,5,2,3,0.2733273738360377,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,PPP2R1A,2,1,1,0.3122710665521663,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,PPP6C,56,28,28,0.9246329296128576,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,PRODH,4,2,2,0.05380946612241171,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,PSTK,4,2,2,0.03744650333800567,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,RGPD6,10,5,5,0.17783675022243245,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,RHOQ,6,3,3,0.0129970256844442,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,RTEL1,4,2,2,0.34614589350066627,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,SLC1A5,56,28,28,0.3988909090453282,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,SLC35G2,9,4,5,0.12733229733840232,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,SMG5,21,10,11,0.931475693291363,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,SMN2,15,7,8,0.9431184081607645,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,SNX15,4,2,2,-0.0027474910937799564,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,SPC25,22,11,11,0.9151841902686528,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,SRSF11,4,2,2,0.06307580972315553,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,SSBP3,17,8,9,0.0005178243428200745,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,SSU72,3,1,2,0.6762967594188745,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,TACC3,33,16,17,0.26819014491460824,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,TARDBP,56,28,28,0.9456740653340898,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,TBX1,6,3,3,0.27094955863252257,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,TFAM,56,28,28,0.9505244394047306,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,TFRC,3,1,2,-0.07092911537433193,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,TIMM23B,3,1,2,0.6113860326059178,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,TKT,3,1,2,0.024277557567639756,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,TMEM214,42,21,21,0.7903872010480535,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,TMEM242,39,19,20,0.36567774895810984,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,TPT1,32,16,16,0.8283698938252753,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,TREX2,12,6,6,0.8110074710394222,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,TRNT1,8,4,4,0.7898312070274361,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,TUBA1B,2,1,1,0.01011600208930128,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,TUBB,2,1,1,0.020637813169650333,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,TWF1,42,21,21,0.08003502520143842,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,UBE2M,3,1,2,0.21380497813281454,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,UBTF,2,1,1,0.015761841515576046,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,WTAP,12,6,6,0.6024282385122766,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,YRDC,2,1,1,-0.002949660673510586,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,ZBTB17,2,1,1,0.07346900913312669,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,ZDHHC7,11,5,6,0.5177333471085777,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,ZFP69B,4,2,2,-0.07674540176603335,8750,20260907,independent_reference_groups,0,0
env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,ZNF718,13,6,7,0.11132630610308603,8750,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,ACE,2,1,1,0.2459331045940543,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,ACHE,2,1,1,0.028819665669377013,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,ADAMTS20,2,1,1,0.1690973814419502,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,ARHGAP20,2,1,1,0.042535541086924554,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,ARID1B,2,1,1,0.06040869536685387,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,ATM,2,1,1,0.05259380304019952,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,ATP5C1,2,1,1,0.6035359749890603,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,ATXN7,2,1,1,0.23696051276648164,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,BCL2,2,1,1,0.10189784880348615,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,BCL2L1,2,1,1,0.05120589745281897,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,BDH1,2,1,1,0.0380929013900003,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,BDNF,2,1,1,0.00030582727052380827,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,BMPER,2,1,1,0.0467154064537207,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,C6orf203,2,1,1,-0.0017690732037621184,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,CASP3,2,1,1,0.0027672895940411405,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,CCDC85C,2,1,1,0.03644750407233291,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,CCR5,2,1,1,-9.75769918420171e-06,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,CDC42EP3,2,1,1,0.14500203342729598,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,CDC5L,2,1,1,0.022779000748405654,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,CH25H,2,1,1,0.06472111020921473,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,CIC,2,1,1,0.14172629788071472,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,CLRN2,2,1,1,-0.020732999880758884,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,CPS1,2,1,1,0.409787918331817,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,CSMD1,2,1,1,0.032559112367734136,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,CYCS,2,1,1,0.029144933898814087,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,DAPL1,2,1,1,-0.024066066618162973,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,DDIT4,2,1,1,0.026065315725578502,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,EFNA5,2,1,1,0.06857848470486776,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,EGR2,2,1,1,0.1444662366902503,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,EPC2,2,1,1,0.07516945990129636,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,FAM171A2,2,1,1,0.06733717175579837,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,FEZF2,2,1,1,0.470583004243361,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,FGD4,2,1,1,0.0395941493379427,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,FMNL1,2,1,1,0.057678863883246036,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,FRMD4A,2,1,1,0.014317278809810596,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,GABRG3,2,1,1,0.20842258214933662,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,GBX2,2,1,1,0.7059799129636051,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,GDI1,2,1,1,-0.008466845786034894,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,GIGYF2,2,1,1,0.040305552585348764,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,GLIS3,2,1,1,0.22658342972546586,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,GPR156,2,1,1,0.5240360167300463,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,GRID2,2,1,1,0.03424052179029505,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,GSTP1,2,1,1,0.06328690769328434,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,GSX2,2,1,1,0.7953867763168703,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,HDAC9,2,1,1,0.0656149402913596,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,HECW1,2,1,1,0.7063124509927856,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,HMGA2,2,1,1,0.012916379044292341,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,HNRNPA2B1,2,1,1,0.04807371603529628,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,HRK,2,1,1,0.023247979108281924,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,IGF1R,2,1,1,0.1804583053017331,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,INSR,2,1,1,0.797722585486459,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,JPH3,2,1,1,0.2568168476044903,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,KSR2,2,1,1,0.04835626637451871,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,LOXHD1,2,1,1,0.04848719896122815,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,LTF,2,1,1,-0.0003772525859503638,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,MAOA,2,1,1,0.06769576003780288,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,MEF2C,2,1,1,-0.017732807576393266,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,MEGF10,2,1,1,-0.017571319302794496,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,MEGF6,2,1,1,0.14701652945205407,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,NOP56,2,1,1,0.04661970885313566,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,NOS1,2,1,1,0.018827666745607412,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,NOS3,2,1,1,0.07457648163640156,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,NQO1,2,1,1,0.7363328052798204,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,NR2F2,2,1,1,0.3456374912831903,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,NTRK1,2,1,1,0.13253658092777437,33539,20260907,independent_reference_groups,0,0
