prediction_id,biological_instance_id,environment_id,predictor,prediction_norm,prediction_sparsity,prediction_concentration,prediction_geometry_distance,support_cells,support_signatures,reference_key_overlap,perturbation_seen_fraction,component_seen_fraction,combination_novelty,perturbation_novelty,cell_context_code,perturbation_modality_code,readout_modality_code,condition_code,platform_code,batch_distance
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-krr1__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-krr1,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-med10__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-med10,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-med12__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-med12,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-med19__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-med19,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,10.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-mzt1__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-mzt1,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-ncbp2__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-ncbp2,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-nup205__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-nup205,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-oxa1l__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-oxa1l,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-paf1__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-paf1,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-pcf11__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-pcf11,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-pcid2__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-pcid2,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-pelo__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-pelo,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-phax__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-phax,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-phb2__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-phb2,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-pmpcb__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-pmpcb,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-polr2b__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-polr2b,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-psma4__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-psma4,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-psmb7__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-psmb7,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-psmd6__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-psmd6,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-psmd7__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-psmd7,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-rpl24__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-rpl24,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-rpl3__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-rpl3,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-rpl37__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-rpl37,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-rpl37a__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-rpl37a,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-rpl7__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-rpl7,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-rps12__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-rps12,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-rps29__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-rps29,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-rrm2__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-rrm2,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-smc4__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-smc4,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-smn2__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-smn2,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,42.0,4.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-snx15__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-snx15,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,11.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-srsf11__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-srsf11,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,21.0,2.0,1.0,1.0,1.0,0.0,0.7071067811865475,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-ssrp1__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-ssrp1,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-supt5h__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-supt5h,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-timm23b__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-timm23b,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,32.0,3.0,1.0,1.0,1.0,0.0,0.5773502691896258,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-vps41__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-vps41,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-wdr36__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-wdr36,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-control__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-5-control,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,0.0,1.0,0.0,1.0,6741.0,26.0,1.0,1.0,1.0,0.0,0.19611613513818404,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-arglu1__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-arglu1,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-atp6v1b2__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-atp6v1b2,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-bcr__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-bcr,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-bop1__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-bop1,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-bub1__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-bub1,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-c16orf86__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-c16orf86,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-chmp6__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-chmp6,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-cnot1__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-cnot1,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-cpsf3__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-cpsf3,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-denr__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-denr,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-dhx16__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-dhx16,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-dnajc19__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-dnajc19,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-donson__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-donson,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-dync1i2__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-dync1i2,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
